LSOA,Predicted IMD Score
E01008666,65.58249
E01008667,43.166077
E01008668,52.13365
E01008673,7.665077
E01008675,20.06968
E01008676,21.292196
E01008677,10.363373
E01008678,22.074917
E01008647,9.5854
E01008648,21.805832
E01008649,41.604378
E01008651,53.578556
E01008679,21.804974
E01008680,9.325586
E01008682,40.975563
E01008683,29.880589
E01008635,17.582079
E01008650,11.934736
E01008674,8.029335
E01008681,5.2003365
E01008600,51.14497
E01008604,41.886944
E01008660,22.402576
E01008661,35.774136
E01008633,37.940487
E01008634,54.600746
E01008636,31.14441
E01008637,27.72257
E01008639,31.804636
E01008652,34.56345
E01008653,34.302567
E01008654,26.018616
E01008655,46.977287
E01008657,7.554161
E01008638,13.337121
E01008640,22.31779
E01008641,45.663403
E01008642,9.947194
E01008590,43.29173
E01008591,40.045937
E01008592,26.775522
E01008594,33.567158
E01008601,42.553047
E01008669,52.968006
E01008671,41.736076
E01008672,29.623205
E01008622,17.026585
E01008625,44.659245
E01033074,32.880756
E01008602,39.91413
E01008603,45.769794
E01008608,47.97038
E01008670,36.57126
E01008643,18.887138
E01008644,36.25055
E01008645,41.415207
E01008646,18.560848
E01008656,27.265621
E01008658,48.5405
E01008593,53.745968
E01008605,18.300188
E01008606,53.223858
E01008607,61.006218
E01008609,46.721394
E01008631,25.056072
E01008632,36.30413
E01008659,31.945166
E01008662,36.977688
E01008663,30.479984
E01008624,18.556599
E01008684,37.849163
E01008685,20.447561
E01008686,20.958782
E01008687,16.632406
E01008688,41.915653
E01008689,50.9851
E01008690,39.008698
E01008691,12.067663
E01008692,40.322887
E01008627,9.01821
E01008628,46.498283
E01008629,12.358676
E01008630,39.62421
E01008610,52.270996
E01008611,8.160141
E01008612,6.7894545
E01008613,47.437725
E01008616,8.452888
E01008618,2.630369
E01008619,6.0683155
E01008621,3.5949075
E01008614,23.185371
E01008615,17.117056
E01008617,5.7128906
E01008620,9.451683
E01008713,12.362887
E01008722,8.952925
E01008724,7.892887
E01008726,14.050764
E01008723,7.1088924
E01008725,10.294077
E01008727,15.927228
E01008728,12.666407
E01008792,8.507937
E01008698,47.646988
E01008837,47.526134
E01008838,42.938282
E01008839,58.294025
E01008840,37.72125
E01008841,66.84041
E01008712,46.791103
E01008817,62.983494
E01008819,50.11572
E01008821,62.80304
E01008822,51.452023
E01008842,30.076569
E01008708,30.613197
E01008709,53.354904
E01008711,27.486435
E01008820,38.072987
E01033075,59.969448
E01008786,13.856975
E01008787,22.586632
E01008788,23.147423
E01008789,16.105919
E01008790,18.231113
E01008791,54.351078
E01008855,23.946909
E01008856,16.375546
E01008876,10.198582
E01008877,13.784285
E01008693,50.477386
E01008694,40.890385
E01008695,37.891613
E01008696,17.500576
E01008697,40.653725
E01008699,43.11717
E01008853,42.940582
E01008854,47.46655
E01008857,36.062115
E01008858,51.47688
E01008859,35.097214
E01008860,46.767162
E01008878,21.670319
E01008873,14.402706
E01008874,32.45619
E01008875,27.135021
E01008879,26.476805
E01008880,25.344755
E01008701,35.418453
E01008704,27.952438
E01008706,31.899477
E01008707,21.900982
E01008756,41.734474
E01008762,56.7029
E01008812,49.04888
E01033076,63.416386
E01008700,31.312603
E01008703,47.38133
E01008705,43.721886
E01008831,29.266088
E01008834,34.032345
E01008810,43.827904
E01008811,21.804678
E01008813,47.15739
E01008814,24.264936
E01008757,35.40869
E01008758,16.77605
E01008759,21.322338
E01008761,12.833569
E01008702,67.096695
E01008735,45.780773
E01008736,73.15729
E01008737,55.250324
E01008738,53.308514
E01008836,70.28056
E01008845,14.3721
E01008846,50.585117
E01008847,40.78294
E01008850,11.789789
E01008851,26.30256
E01008760,15.356414
E01008830,21.654217
E01008832,19.421524
E01008833,18.84402
E01008843,10.978209
E01008844,17.915733
E01008848,15.975878
E01008849,47.643253
E01008852,12.849793
E01008867,41.32549
E01008868,12.664285
E01008869,16.02116
E01008870,11.007019
E01008871,26.750523
E01008872,15.225431
E01008729,54.112335
E01008730,53.023293
E01008731,53.842342
E01008732,25.300703
E01008733,47.860443
E01008734,12.172131
E01008740,12.002221
E01008781,9.592238
E01008782,10.190814
E01008783,8.139295
E01008784,8.940612
E01008785,9.877856
E01008835,16.629183
E01008823,51.098217
E01008824,54.083748
E01008825,47.95194
E01008826,35.044476
E01008827,51.728577
E01008828,53.507366
E01008829,54.49858
E01008739,37.29443
E01008741,22.485695
E01008779,25.740294
E01008780,31.462921
E01008799,8.89806
E01008861,21.102915
E01008862,6.733283
E01008863,5.2158985
E01008864,7.7600975
E01008865,25.505363
E01008866,24.858023
E01008773,49.62878
E01008776,34.24171
E01008777,58.28109
E01008778,36.252213
E01008809,27.065825
E01008803,36.083733
E01008804,39.113342
E01008805,35.392387
E01033077,31.39987
E01008763,31.819538
E01008764,22.410198
E01008766,34.531
E01008768,18.251547
E01008769,33.05627
E01008772,8.5285425
E01008774,17.219929
E01008775,6.389076
E01008802,18.246168
E01008808,7.0004787
E01008793,51.551167
E01008795,17.116606
E01008797,12.113121
E01008800,48.03956
E01008801,9.692857
E01008765,12.538249
E01008767,33.389442
E01008770,21.051525
E01008771,22.950314
E01008720,26.315363
E01008721,12.02319
E01008796,22.244774
E01032483,31.657808
E01032484,24.744486
E01008750,17.51138
E01008751,34.339375
E01008752,37.035694
E01008753,35.266747
E01008755,34.37546
E01008714,44.685013
E01008715,27.064295
E01008716,11.026394
E01008717,31.716867
E01008749,11.134777
E01008754,41.390705
E01008718,32.971348
E01008719,37.546043
E01008742,28.109173
E01008747,24.344677
E01008748,29.243721
E01008743,58.62594
E01008744,36.19718
E01008745,12.876997
E01008746,48.946712
E01012607,20.474087
E01012608,37.928413
E01012633,22.584213
E01012634,15.869848
E01012635,15.985104
E01012636,8.227102
E01012581,8.448867
E01012582,7.9140368
E01012583,6.0452614
E01012587,24.123556
E01012588,27.452879
E01012574,48.435905
E01012577,40.27083
E01012578,41.818882
E01012605,38.96905
E01012606,34.5044
E01012579,44.23913
E01012580,39.170506
E01012642,34.874866
E01012645,19.855366
E01012585,27.914902
E01012586,45.020508
E01012656,47.181713
E01012657,51.888744
E01012658,34.48222
E01012629,40.72106
E01012631,61.516315
E01012643,61.572308
E01012644,46.706127
E01012655,70.50186
E01012571,47.841034
E01012572,52.854095
E01012573,47.046173
E01012575,54.181244
E01012630,42.406723
E01012576,40.261524
E01012637,67.44561
E01012638,66.75691
E01012639,61.114872
E01012640,41.307053
E01012641,56.542118
E01012595,48.25515
E01012596,45.33032
E01012622,68.10443
E01012623,30.392092
E01012624,45.783146
E01012625,44.36268
E01012584,10.238676
E01012609,9.112936
E01012610,14.036836
E01012611,11.0796995
E01012612,8.33588
E01012613,10.078767
E01012600,50.80161
E01012601,57.584328
E01012602,12.029371
E01012603,47.92476
E01012604,19.288574
E01012632,30.17431
E01012594,38.02994
E01012618,15.149937
E01012619,51.6337
E01012620,19.01856
E01012621,30.340055
E01012593,21.809492
E01012597,11.393695
E01012598,5.682928
E01012599,20.412317
E01012589,48.40344
E01012590,35.82773
E01012591,36.119297
E01012648,42.997013
E01012652,8.357122
E01012617,31.018318
E01012646,51.5834
E01012647,47.59454
E01012650,55.044716
E01012649,60.27728
E01012651,22.021769
E01012653,26.880335
E01012654,47.208702
E01012614,10.182284
E01012615,32.686813
E01012616,15.244678
E01012659,15.447968
E01012660,8.616049
E01012661,26.128443
E01012592,12.56287
E01012628,6.643277
E01032485,6.3158474
E01032486,4.7551384
E01012663,31.444925
E01012664,19.302788
E01012665,31.879663
E01012716,22.955448
E01012719,17.690924
E01012662,28.960564
E01012703,27.956322
E01012704,49.97231
E01012706,23.221022
E01012717,14.502573
E01012666,34.21794
E01012667,16.668697
E01012668,25.515118
E01012669,26.967033
E01012718,13.14908
E01012690,19.510443
E01012691,29.150583
E01012692,37.065674
E01012705,36.507164
E01012723,22.453531
E01012693,23.621239
E01012711,35.07836
E01012747,12.5784645
E01012750,24.919878
E01012681,91.513565
E01012683,91.774765
E01012748,53.711227
E01012749,41.752842
E01012707,53.97937
E01012720,72.0609
E01012721,86.649826
E01012724,73.0145
E01012678,70.4891
E01012679,85.80996
E01012680,59.020733
E01012682,80.05481
E01012684,60.49922
E01012676,26.342657
E01012677,29.099775
E01012708,22.455168
E01012709,40.80666
E01012710,16.79379
E01012722,12.978146
E01012673,102.049034
E01012675,68.77178
E01012735,70.107025
E01012736,86.07133
E01012737,77.10763
E01012670,75.18998
E01012733,54.474976
E01012734,31.490553
E01012738,56.331352
E01012739,45.60706
E01012742,35.99728
E01012712,23.084488
E01012713,20.003042
E01012715,26.958763
E01012740,24.22919
E01012741,25.849789
E01012671,82.9063
E01012672,89.28842
E01012674,80.58209
E01012751,87.44657
E01012686,72.387634
E01012687,63.491085
E01012688,43.04158
E01012689,33.13405
E01012714,26.28778
E01012695,44.345295
E01012743,63.1684
E01012744,47.839436
E01012745,44.732086
E01012746,39.86957
E01012685,26.355625
E01012694,35.13766
E01012696,34.318413
E01012697,32.11089
E01012698,56.662533
E01012726,28.589994
E01012728,45.952267
E01012752,54.24894
E01012753,27.917406
E01012754,60.600307
E01012755,23.728561
E01012701,24.153215
E01012729,20.151283
E01012730,16.976778
E01012731,25.454472
E01012732,24.171616
E01012699,22.784033
E01012700,20.835314
E01012702,33.331993
E01012725,25.431667
E01012727,14.431594
E01018393,14.2993765
E01018411,4.3837757
E01018412,11.517016
E01018413,3.2136629
E01018414,3.1144006
E01018415,9.413988
E01018416,2.7389944
E01018424,6.9453325
E01018425,23.731438
E01018426,22.487581
E01018427,6.865185
E01018419,7.8002396
E01018420,6.9446106
E01018421,11.074874
E01018422,12.494027
E01018423,26.322235
E01018395,8.138582
E01018396,20.294964
E01018400,41.011086
E01018401,28.069086
E01018398,30.855717
E01018399,9.4312525
E01018402,22.735994
E01018403,9.113135
E01018397,5.230257
E01018408,6.023711
E01018409,12.971533
E01018410,6.4112043
E01018404,10.815225
E01018405,7.877099
E01018406,3.3127935
E01018407,4.145666
E01018436,5.1564255
E01018437,17.762875
E01018438,3.978834
E01018439,3.1638143
E01018440,6.7327633
E01018441,4.2746754
E01018442,5.1257286
E01018443,12.510159
E01018432,11.860353
E01018433,8.728621
E01018434,10.1533785
E01018435,26.40455
E01018394,12.446429
E01018417,10.835003
E01018418,14.687378
E01018428,15.5834875
E01018429,12.39942
E01018430,9.815563
E01018431,9.785726
E01018387,3.1433046
E01018388,33.46624
E01018389,9.572404
E01018390,8.365728
E01018386,10.107455
E01018391,12.138607
E01018392,3.3822305
E01018472,20.648441
E01018473,5.139517
E01018474,7.9897203
E01018475,4.77557
E01018463,40.013824
E01018476,46.035305
E01018477,31.21355
E01018478,37.27682
E01018479,20.630028
E01018459,49.35744
E01018460,25.399052
E01018461,39.5161
E01018466,51.94928
E01018467,41.814175
E01018482,36.3287
E01018483,27.734842
E01018484,43.641903
E01018485,44.806644
E01018499,10.353212
E01018500,9.311113
E01018501,20.65792
E01018502,4.3736153
E01018462,50.32027
E01018464,27.668812
E01018496,19.223856
E01018497,36.31992
E01018498,38.438805
E01018465,7.729766
E01018468,4.8314476
E01018469,11.462261
E01018470,7.7067156
E01018471,5.4271507
E01018486,44.597385
E01018487,33.905132
E01018488,18.09572
E01018489,26.841242
E01018510,11.52633
E01018511,29.242043
E01018512,29.608315
E01018513,9.240048
E01018445,42.5881
E01018446,22.188915
E01018447,27.942377
E01018448,15.508017
E01018490,2.8077466
E01018491,4.4639664
E01018492,10.947492
E01018505,4.5782986
E01018506,2.6245096
E01018507,3.9757326
E01018451,23.984816
E01018454,26.546404
E01018455,13.996444
E01018456,7.395746
E01018457,9.984845
E01018444,14.486208
E01018480,20.24018
E01018515,7.1040573
E01018516,6.2672596
E01033375,2.709709
E01033376,2.869806
E01033378,8.098582
E01018493,9.620994
E01018494,8.622436
E01018495,10.1060915
E01018508,7.637109
E01018509,8.080242
E01018452,30.763882
E01018503,5.77958
E01018504,18.99883
E01033372,8.402579
E01033373,19.400879
E01018449,10.69496
E01018450,10.56252
E01018458,12.233318
E01018481,16.451054
E01018514,16.610804
E01018585,6.6836777
E01018586,12.440993
E01018587,5.0071487
E01018661,12.403935
E01018657,19.580135
E01018662,4.7782707
E01018663,3.0636575
E01018664,2.8679578
E01018665,10.167979
E01018655,10.670205
E01018656,5.12311
E01018658,2.607044
E01018659,3.1944044
E01018660,4.357622
E01018582,12.560537
E01018592,13.246333
E01018593,10.517253
E01018594,30.652914
E01018595,15.209822
E01018596,36.792683
E01018583,3.0592268
E01018584,1.0128
E01018612,15.80319
E01018613,25.504736
E01018600,1.8855741
E01018601,7.999014
E01018602,6.8488894
E01018652,2.4963243
E01018598,9.91649
E01018599,3.2570531
E01018648,17.79316
E01018649,7.051199
E01018650,7.1391277
E01018651,17.962107
E01018654,9.460823
E01018588,5.246254
E01018589,3.0142953
E01018590,4.0917053
E01018653,4.6303425
E01018605,2.5825098
E01018609,9.250743
E01018610,14.042531
E01018611,25.07697
E01018666,4.6939564
E01018667,5.0781784
E01018668,6.279935
E01018603,0.07164168
E01018604,6.733982
E01018606,10.222235
E01018607,2.5926569
E01018608,4.7202263
E01018572,2.7421472
E01018573,4.3668385
E01018574,7.827036
E01018580,10.088691
E01018581,5.389078
E01018575,8.50053
E01018576,5.3550014
E01018577,9.742522
E01018578,7.5303707
E01018579,22.261084
E01018641,3.150335
E01018642,2.8218954
E01018643,3.151985
E01018644,6.26252
E01018614,3.009794
E01018618,21.937557
E01018619,5.1565742
E01018620,23.553995
E01018621,7.356653
E01018626,14.209763
E01018628,8.66247
E01018629,24.95896
E01018630,11.536589
E01018631,36.079014
E01018615,15.162345
E01018616,6.857999
E01018617,12.491761
E01018632,5.069109
E01018633,2.6909063
E01018622,21.21312
E01018623,10.513759
E01018624,25.103928
E01018625,16.221188
E01018627,16.489676
E01018635,14.075028
E01018636,8.01244
E01018634,5.9555006
E01018645,42.507683
E01018646,23.957037
E01018647,24.924444
E01018591,12.397978
E01018597,7.581456
E01018669,7.8540745
E01018670,8.504669
E01018637,25.050982
E01018638,26.769775
E01018639,18.88165
E01018640,36.00834
E01018308,12.192454
E01018336,12.688993
E01018337,23.109283
E01018338,15.456472
E01018358,7.3905764
E01018359,4.6247005
E01018360,11.126165
E01018366,6.785904
E01018367,18.029528
E01018364,31.678806
E01018365,6.3812084
E01018378,28.478579
E01018379,7.7734957
E01018380,11.210999
E01018362,5.5835876
E01018363,6.1089506
E01018374,12.070264
E01018375,7.365305
E01018376,7.898967
E01018377,8.3777685
E01018309,21.968672
E01018310,35.693466
E01018311,55.17656
E01018312,33.337574
E01018313,20.15672
E01018314,41.071114
E01018315,22.852852
E01018316,39.379936
E01018317,52.533905
E01018349,5.801777
E01018350,3.9871404
E01018368,9.614154
E01018370,2.639755
E01018345,8.942971
E01018346,10.476201
E01018347,27.11668
E01018383,9.543962
E01018384,5.200733
E01018327,29.28078
E01018343,20.060072
E01018361,11.998116
E01032930,27.55294
E01032931,16.024677
E01018326,24.038507
E01018328,10.587596
E01018329,25.402761
E01018330,11.113295
E01018331,18.145977
E01018319,19.275892
E01018344,8.654718
E01018381,6.9830313
E01018382,21.306452
E01018323,10.192673
E01018324,3.9219663
E01018325,3.8451078
E01018385,3.1029508
E01018320,7.8973436
E01018321,7.3414555
E01018322,5.389427
E01018348,6.4272547
E01018332,6.4452305
E01018333,5.4704456
E01018334,2.3482149
E01018340,11.553615
E01018341,5.2738266
E01018342,12.326912
E01018351,60.903988
E01018352,17.17131
E01018353,10.920268
E01018354,23.42755
E01018335,10.885007
E01018369,12.503343
E01018371,8.922811
E01018372,9.0207815
E01018339,5.5351143
E01018355,14.192095
E01018356,13.736996
E01018357,13.622853
E01018373,12.4697075
E01018534,27.203972
E01018535,19.826538
E01018536,8.76692
E01018537,5.4941635
E01018518,3.3271902
E01018569,2.5769327
E01018570,9.035546
E01018571,6.7233
E01018546,36.508606
E01018547,17.189922
E01018548,27.261103
E01018549,14.785461
E01018532,17.58692
E01018533,3.2260072
E01018544,4.692215
E01018545,6.7584467
E01018519,48.85969
E01018520,45.09037
E01018525,36.16676
E01018563,52.948093
E01018564,44.285828
E01018523,41.543713
E01018524,52.230835
E01018541,21.579287
E01018542,39.44829
E01018543,26.823498
E01018528,9.154729
E01018529,10.524531
E01018530,5.6376038
E01018531,8.810111
E01018560,6.2439585
E01018561,5.11462
E01018562,4.6292896
E01018522,37.364235
E01018538,32.790516
E01018539,36.256294
E01018540,15.206985
E01018521,46.56799
E01018550,48.30036
E01018551,45.519287
E01018552,28.120668
E01018553,34.52021
E01018556,16.593296
E01018557,33.434376
E01018558,12.213339
E01018559,9.922604
E01018565,11.949795
E01018566,17.581814
E01018567,10.022403
E01018568,5.3931503
E01018526,7.1381283
E01018527,11.084241
E01018554,7.1409073
E01018555,7.253976
E01018685,38.880314
E01018686,13.341424
E01018687,3.6399057
E01018688,9.463046
E01018689,15.940232
E01018690,3.5262144
E01018675,6.14454
E01018708,8.218682
E01018721,9.055953
E01018671,4.475733
E01018672,28.361506
E01018673,15.875645
E01018674,18.971388
E01018684,5.6975727
E01018695,8.14321
E01018696,4.2763233
E01018697,10.948933
E01018698,4.7330837
E01018704,17.712627
E01018705,7.77479
E01018706,15.109842
E01018718,10.149171
E01018722,12.468286
E01018713,13.385992
E01018714,43.845127
E01018715,29.245317
E01018726,26.21002
E01018727,6.731038
E01018728,19.05391
E01018729,39.016697
E01018709,18.481657
E01018710,38.214397
E01018711,12.913966
E01018712,24.292173
E01018699,11.023599
E01018701,37.071983
E01018716,33.691875
E01018717,22.757418
E01018719,23.740381
E01018720,34.331
E01018691,10.75274
E01018693,4.0172653
E01018694,2.3909624
E01018700,2.1881979
E01018702,2.61367
E01018703,8.66226
E01018676,6.2338696
E01018677,4.9529457
E01018678,3.8411672
E01018679,13.839249
E01018692,3.9042833
E01018680,4.4894886
E01018681,12.095363
E01018682,14.233631
E01018683,4.4144287
E01018733,24.293026
E01018734,38.811455
E01018748,60.02806
E01018749,12.667735
E01018736,17.607178
E01018737,6.1846905
E01018743,17.720901
E01018744,26.673286
E01018732,25.970966
E01018745,41.718
E01018746,28.247353
E01018747,27.16921
E01018730,38.588497
E01018738,63.06594
E01018739,35.26995
E01018741,15.965862
E01018731,28.235111
E01018735,17.833185
E01018740,32.554604
E01018742,12.395198
E01018707,8.313859
E01018723,9.686449
E01018724,2.7344148
E01018725,11.439987
E01012392,6.896533
E01012393,7.914747
E01012395,7.6283894
